20210401,16246,杭州市,2210872044685,2021-04-01 12:27:23,2021-04-01 12:27:22,2021-04-01 14:27:22,120.132503,30.325069,24635694,3110,居民区,2021-04-01 13:12:15,,,,,,,,
20210401,16248,杭州市,2208181898773,2021-04-01 07:44:45,2021-04-01 09:00:00,2021-04-01 11:00:00,120.161817,30.317555,24636239,3110,居民区,2021-04-01 09:53:58,,,,,,,,
20210401,16249,杭州市,2207996218693,2021-04-01 15:25:49,2021-04-01 17:00:00,2021-04-01 19:00:00,120.1261,30.300306,24629447,3110,居民区,2021-04-01 16:55:49,,,,,,,,
20210401,16246,杭州市,2210872044685,2021-04-01 07:53:53,2021-04-01 09:00:00,2021-04-01 11:00:00,120.132503,30.325069,24635694,3110,居民区,2021-04-01 09:37:52,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:51:51,2021-03-30 09:00:00,2021-03-30 11:00:00,120.106552,30.331346000000003,24631690,3530,写字楼,2021-03-30 10:25:37,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 07:48:37,2021-03-30 09:00:00,2021-03-30 11:00:00,120.107156,30.332678,24631690,3530,写字楼,2021-03-30 10:13:08,,,,,,,,
20210330,16246,杭州市,2210849466125,2021-03-30 09:18:33,2021-03-30 13:00:00,2021-03-30 15:00:00,120.144417,30.330425,24635717,3110,居民区,2021-03-30 14:18:36,,,,,,,,
20210330,16249,杭州市,2208403424627,2021-03-29 16:29:31,2021-03-30 17:00:00,2021-03-30 19:00:00,120.108069,30.296294,24115688,cutremain,cutremain,2021-03-30 17:25:09,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 14:02:05,2021-03-30 15:00:00,2021-03-30 17:00:00,120.107378,30.332363,24631690,3530,写字楼,2021-03-30 14:54:38,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:17:31,2021-03-30 09:00:00,2021-03-30 11:00:00,120.106164,30.332619,24631690,3530,写字楼,2021-03-30 09:58:36,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 11:10:53,2021-03-30 15:00:00,2021-03-30 17:00:00,120.107156,30.332678,24631690,3530,写字楼,2021-03-30 15:11:03,,,,,,,,
20210330,16249,杭州市,2210959187841,2021-03-29 10:54:29,2021-03-30 09:00:00,2021-03-30 11:00:00,120.11921,30.322967,24628722,3220,汽车销售,2021-03-30 10:26:19,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 07:48:37,2021-03-30 09:00:00,2021-03-30 11:00:00,120.107156,30.332678,24631690,3530,写字楼,2021-03-30 10:13:19,,,,,,,,
20210330,16249,杭州市,2209934739188,2021-03-30 08:02:48,2021-03-30 15:00:00,2021-03-30 17:00:00,120.106767,30.332069,24631690,3530,写字楼,2021-03-30 14:58:10,,,,,,,,
20210330,16247,杭州市,2206764424873,2021-03-29 08:58:36,2021-03-30 15:00:00,2021-03-30 17:00:00,120.152245,30.303261,24629365,3920,购物场所,2021-03-30 13:38:08,,,,,,,,
